px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.96819	-6.36583	-2.69791	-2.71609	-0.348232	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.127682
8.04928	-6.24272	-2.50581	-2.64504	-0.222507	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	62.943
8.15576	-6.18058	-2.50337	-2.6546	-0.22157	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.262464
8.30574	-6.0553	-3.11944	-2.61936	-0.153948	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	28.9767
8.45474	-5.97033	-3.11912	-2.62782	-0.153946	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.000413617
8.54518	-5.91206	-2.49365	-2.62687	-0.140853	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	8.40015
8.65233	-5.85006	-2.49302	-2.63338	-0.140561	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.0398026
8.80103	-5.7674	-3.07936	-2.63815	-0.136733	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	7.77592
8.93459	-5.6923	-3.08274	-2.64429	-0.136206	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.231666
9.03464	-5.53989	-3.12545	-2.55614	0.00194748	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	75.2128
9.1642	-5.45292	-3.12411	-2.55579	0.00206191	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.0125788
9.25422	-5.34867	-2.56316	-2.51684	0.0596513	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	20.4993
9.36592	-5.26442	-2.56279	-2.51275	0.0600991	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.118858
9.4695	-5.14975	-2.58924	-2.47418	0.113311	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	16.5853
9.57733	-5.05969	-2.58549	-2.46694	0.113889	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.154233
9.67294	-5.04207	-2.14161	-2.51335	0.0353988	9.62802	-5.02338	9.65	-5	1.99604	0.998028	35.917
9.75767	-4.97779	-2.14304	-2.51089	0.0358561	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.133334
9.86055	-4.85693	-2.44075	-2.46134	0.107616	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	35.0355
9.96273	-4.77134	-2.43928	-2.45482	0.108022	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.043338
10.0515	-4.6187	-2.66886	-2.37622	0.213672	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	51.381
10.1531	-4.51448	-2.67318	-2.36307	0.214766	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.413255
10.2579	-4.36636	-3.00356	-2.31625	0.264895	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	11.7515
10.3678	-4.24394	-2.99938	-2.30138	0.265057	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.0608694
10.4526	-4.11736	-2.98297	-2.26446	0.299535	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	4.37144
10.5465	-4.00153	-2.98795	-2.24919	0.299813	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.179626
10.6791	-3.85811	-3.56712	-2.24914	0.278075	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	9.59347
10.7865	-3.71752	-3.55905	-2.23429	0.278564	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.329682
10.7799	-3.58835	-2.49582	-2.13413	0.405941	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	82.7002
10.8455	-3.48183	-2.50228	-2.11373	0.406085	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.242719
10.9647	-3.36126	-3.07455	-2.13805	0.338362	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	42.0661
11.047	-3.23136	-3.07255	-2.12142	0.338168	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.041858
11.0675	-3.08768	-2.7477	-2.04414	0.429702	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	41.1242
11.1309	-2.9649	-2.75246	-2.02312	0.429456	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.115919
11.12	-2.7876	-2.64478	-1.90411	0.575467	11.1386	-2.78926	11.15	-2.8	0	2.73104	117.165
11.1633	-2.64919	-2.64281	-1.87189	0.575844	11.141	-2.65084	11.15	-2.65	0	2.73102	0.0544363
11.1527	-2.55369	-1.98365	-1.79927	0.638527	11.1042	-2.54354	11.15	-2.55	0	1.81785	30.0736
11.1735	-2.44675	-1.97997	-1.76353	0.63892	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.0764173
11.2801	-2.28311	-2.84896	-1.82459	0.49824	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	177.157
11.3167	-2.14433	-2.86424	-1.80043	0.497676	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	1.04859
11.3321	-1.92566	-3.53818	-1.73797	0.548541	11.3117	-1.92025	11.35	-1.95	0	1.81854	19.168
11.3623	-1.73481	-3.5144	-1.70814	0.548268	11.3504	-1.8663	11.35	-1.85	0	1.81853	1.76087
11.3583	-1.68782	-1.88794	-1.67005	0.560435	11.4185	-1.70062	11.35	-1.7	0	2.72762	50.0425
11.3656	-1.58372	-1.89676	-1.63879	0.560692	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.279362
11.3262	-1.39345	-2.92205	-1.54413	0.65602	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	107.964
11.3121	-1.23217	-2.9203	-1.50562	0.657723	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.536899
11.1932	-1.09653	-2.87992	-1.34328	0.842805	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	130.056
11.1446	-0.942472	-2.88246	-1.29372	0.845003	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.923504
11.0746	-0.801231	-3.05536	-1.22265	0.886555	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	7.93739
11.0122	-0.658387	-3.05922	-1.17592	0.888107	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.555207
10.8912	-0.492593	-3.71662	-1.08066	0.962218	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	31.8066
10.7949	-0.330886	-3.71488	-1.03078	0.96347	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.352732
10.6774	-0.297265	-2.2419	-0.893592	1.08598	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	92.0191
10.5927	-0.203808	-2.23786	-0.83224	1.08703	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	0.6269
10.4351	-0.145459	-2.88773	-0.692853	1.21104	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	120.348
10.3144	-0.0566407	-2.89504	-0.630301	1.21212	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.488521
10.2028	-0.0629301	-1.84413	-0.480298	1.34738	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	89.5662
10.1112	-0.0231629	-1.85193	-0.41048	1.34859	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	0.787823
9.96107	0.00479123	-2.44363	-0.285939	1.42357	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	37.3468
9.8228	0.037433	-2.45617	-0.205792	1.42445	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	0.645695
9.68282	0.0808539	-3.03274	-0.170398	1.36856	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	15.4721
9.52533	0.10132	-3.04395	-0.100803	1.36841	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0.728487
9.47927	0.154899	-2.12511	-0.132631	1.19272	9.22819	0.16178	9.35	0.15	-1.81963	0	98.7743
9.35144	0.166263	-2.14403	-0.0659715	1.19189	9.24456	0.139817	9.25	0.15	-1.81962	0	1.33741
9.20958	0.198441	-2.91186	-0.0587194	1.09356	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	60.6964
9.05427	0.202794	-2.92645	-0.00356899	1.09241	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	1.15723
8.93829	0.243991	-2.92774	-0.0393745	0.895492	8.84168	0.257617	8.8	0.25	-2.99995	0	136.838
8.77853	0.246109	-2.94662	0.00576192	0.89391	8.65606	0.24536	8.65	0.25	-2.99994	0	1.66412
8.63624	0.24999	-2.8594	0.0349597	0.856129	8.43549	0.247188	8.5	0.25	-2.99323	0	5.7109
8.4782	0.241443	-2.88028	0.0779822	0.854377	8.34184	0.250769	8.35	0.25	-2.9932	0	2.07206
8.3437	0.240743	-2.61984	0.0986119	0.788474	8.27073	0.243988	8.2	0.25	-2.73233	0	17.6867
8.18454	0.222974	-2.64485	0.141536	0.786136	8.03847	0.260731	8.05	0.25	-2.73234	0	2.5135
8.04273	0.204434	-2.83546	0.172706	0.765236	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	2.80124
7.88641	0.176866	-2.85895	0.210161	0.762538	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	2.68773
7.73104	0.146935	-3.10187	0.238068	0.735468	7.46173	0.143776	7.6	0.15	-2.99599	0	5.6299
7.56835	0.107294	-3.11674	0.273828	0.732796	7.45455	0.149294	7.45	0.15	-2.99596	0	1.61242
7.48303	0.0917445	-1.92785	0.294338	0.679147	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	41.7399
7.37062	0.0588884	-1.94399	0.330372	0.676472	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.19193
7.17541	-0.0363505	-3.24542	0.405519	0.772414	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	118.811
7.00458	-0.110377	-3.25726	0.446828	0.770313	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.650587
6.89058	-0.245023	-2.37405	0.594731	1.02549	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	364.925
6.79099	-0.321216	-2.36902	0.652321	1.02755	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.407436
6.61581	-0.448854	-3.79023	0.694611	1.00818	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	44.2137
6.48002	-0.574311	-3.78287	0.746724	1.01056	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.644559
6.43089	-0.708482	-2.64302	0.86161	1.13457	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	95.6559
6.35083	-0.822985	-2.64001	0.927099	1.1387	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	1.27569
6.30857	-0.979033	-2.83263	1.03108	1.22932	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	70.7676
6.25095	-1.10475	-2.83425	1.09623	1.23371	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	1.55407
6.17648	-1.2849	-3.31473	1.1749	1.25421	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	7.95277
6.12272	-1.45768	-3.31277	1.24758	1.25828	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	1.26407
6.24865	-1.57937	-2.21793	1.43586	1.45963	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	200.447
6.24758	-1.70384	-2.22839	1.5196	1.46305	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	1.28672
6.24738	-1.8617	-2.78984	1.59363	1.4634	6.34	-1.88987	6.35	-1.9	0	-2.99515	6.11326
6.26549	-2.00401	-2.79499	1.67045	1.46664	6.35828	-2.03886	6.35	-2.05	0	-2.99515	1.08345
6.24036	-2.16107	-2.77159	1.71044	1.405	6.45002	-2.23466	6.35	-2.2	0	-2.72856	17.8933
6.27438	-2.31351	-2.77946	1.79006	1.40693	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.565682
6.31429	-2.48918	-3.13125	1.86119	1.39706	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	3.05164
6.37689	-2.65487	-3.13615	1.94043	1.39888	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.627315
6.33983	-2.7533	-2.02129	1.9386	1.28307	6.46538	-2.81029	6.45	-2.8	0	-2.72732	69.5068
6.39239	-2.8598	-2.03811	2.01148	1.28424	6.45762	-2.94003	6.45	-2.95	0	-2.7273	1.16189
6.4189	-3.10429	-3.67536	1.97404	1.11797	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	230.205
6.50912	-3.29011	-3.6844	2.03691	1.11876	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	0.387828
6.47669	-3.44136	-3.13878	1.99072	0.959332	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	70.2965
6.56205	-3.60291	-3.15911	2.0454	0.959632	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	1.48655
6.58995	-3.74798	-2.82191	2.04225	0.867849	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	37.6768
6.67303	-3.89011	-2.83856	2.0915	0.868022	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	1.08483
6.69722	-4.03006	-2.65722	2.06917	0.747832	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	63.8829
6.77905	-4.16263	-2.67534	2.11162	0.748029	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	1.30402
6.78917	-4.27223	-2.38122	2.07781	0.622955	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	69.3809
6.85942	-4.38234	-2.39761	2.11056	0.623357	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	1.45652
6.94056	-4.53888	-3.29932	2.12203	0.586968	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	24.5609
7.04136	-4.68632	-3.31763	2.15323	0.587638	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	1.86751
7.0961	-4.77764	-2.43406	2.17165	0.568682	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	18.5648
7.17587	-4.88354	-2.44963	2.20115	0.568743	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.21523
7.22544	-5.03465	-2.76778	2.14364	0.40533	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	130.619
7.31555	-5.16605	-2.7811	2.16655	0.405333	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	0.797707
7.39704	-5.34104	-3.73441	2.13925	0.316456	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	52.0662
7.50496	-5.50205	-3.74473	2.15574	0.316642	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	0.517686
7.53783	-5.59969	-2.58308	2.13313	0.24354	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	47.9021
7.61097	-5.71124	-2.58901	2.14562	0.243553	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	0.182996
7.70418	-5.86351	-3.13367	2.15089	0.226793	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	7.77217
7.80467	-6.01111	-3.14308	2.16387	0.226964	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	0.348942
7.85533	-6.10327	-2.15385	2.15983	0.19414	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	22.5712
7.92643	-6.20525	-2.16377	2.17094	0.19428	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	0.383788
8.02014	-6.3212	-2.60751	2.20005	0.230799	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	11.4713
8.10998	-6.44039	-2.61519	2.21336	0.231325	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.300574
8.22463	-6.56809	-2.95285	2.25042	0.279394	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	11.0584
8.33054	-6.69591	-2.9596	2.26602	0.279464	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0.269028
8.34901	-6.83519	-2.81733	2.15344	0.0280829	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	202.858
8.43897	-6.96847	-2.82773	2.15533	0.0280937	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	0.530885
8.45534	-7.13707	-3.11004	2.04659	-0.190029	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	212.793
8.53857	-7.2944	-3.12283	2.03663	-0.189903	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	0.63143
8.61616	-7.41867	-2.91323	2.04373	-0.155351	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	6.99665
8.68697	-7.5529	-2.91941	2.03655	-0.154818	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.519236
8.75916	-7.68327	-2.75983	2.03716	-0.135212	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	2.49514
8.83015	-7.82204	-2.76618	2.03008	-0.134954	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	0.158121
8.88826	-7.96646	-2.78925	2.00647	-0.168183	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	5.18838
8.95533	-8.1087	-2.79694	1.99751	-0.168045	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	0.321967
9.02555	-8.23468	-2.65638	2.00533	-0.134387	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	5.39865
9.08932	-8.3697	-2.65844	1.99855	-0.133626	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.445566
9.18174	-8.49389	-2.91442	2.03916	-0.042749	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	39.9928
9.24771	-8.62438	-2.91624	2.03698	-0.0428914	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.103732
9.29362	-8.76554	-3.02363	2.00327	-0.102389	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	14.781
9.35958	-8.90589	-3.02974	1.99853	-0.102161	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.225477
9.37738	-9.02776	-2.39763	1.94761	-0.186023	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	37.9383
9.42628	-9.15157	-2.39938	1.93755	-0.185882	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.0165698
9.47683	-9.29892	-2.73649	1.92112	-0.197339	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	2.9026
9.52895	-9.44185	-2.73876	1.91047	-0.19716	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.0223427
9.58758	-9.58563	-2.78711	1.90951	-0.178989	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	1.85734
9.64111	-9.73373	-2.79305	1.90033	-0.178397	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.177971
9.69183	-9.89184	-3.13752	1.88696	-0.187079	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	3.42914
9.74063	-10.042	-3.13853	1.87773	-0.186959	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.00713755
9.74446	-10.17	-2.46992	1.82467	-0.264857	9.75497	-10.1932	9.75	-10.2	0	-2.72857	33.1778
9.77917	-10.3037	-2.47741	1.81022	-0.265001	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.461187
9.8079	-10.474	-2.96979	1.78182	-0.289768	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	7.93368
9.84256	-10.6357	-2.9725	1.7663	-0.289397	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.0567387
9.83653	-10.776	-2.56598	1.71183	-0.358636	9.86786	-10.8223	9.85	-10.8	0	-2.72846	24.4289
9.85579	-10.9169	-2.56944	1.69223	-0.358624	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.0692377
9.84661	-11.0849	-2.82399	1.63897	-0.417863	9.84594	-11.0973	9.85	-11.1	0	-2.72748	20.0419
9.85486	-11.2394	-2.82488	1.61578	-0.418113	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.0457145
9.84581	-11.4019	-3.08124	1.57741	-0.448639	9.8926	-11.4631	9.85	-11.4	0	-2.9967	5.86252
9.84698	-11.5582	-3.08321	1.5555	-0.448124	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.0784605
9.82694	-11.6856	-2.45905	1.5117	-0.48143	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	12.7259
9.81608	-11.8198	-2.46578	1.4847	-0.482135	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.655858
9.75102	-11.9874	-2.72319	1.40155	-0.577363	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	54.2921
9.7212	-12.1325	-2.72723	1.36889	-0.578331	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.496824
9.63288	-12.2626	-2.46834	1.27296	-0.684273	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	56.5696
9.58592	-12.3854	-2.46182	1.23363	-0.685759	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.51244
9.48645	-12.4743	-1.96367	1.12691	-0.79775	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	73.7983
9.43298	-12.5646	-1.96467	1.08099	-0.799601	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.810528
9.2643	-12.7108	-2.65583	0.940467	-0.953386	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	182.112
9.16677	-12.8159	-2.65826	0.884025	-0.957066	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	1.99767
9.04837	-12.9151	-2.67858	0.803848	-0.999342	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	7.12869
8.93654	-13.0089	-2.67949	0.745377	-1.00245	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	1.33048
8.76681	-13.1239	-3.25127	0.660884	-1.04621	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	13.8122
8.61646	-13.2205	-3.25184	0.59985	-1.0492	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	1.07937
8.39535	-13.2018	-3.21927	0.395793	-1.26558	8.43462	-13.263	8.4	-13.15	-2.72644	0	150.957
8.22627	-13.2568	-3.20161	0.32343	-1.26779	8.26001	-13.1483	8.25	-13.15	-2.72641	0	1.36105
8.12755	-13.2015	-2.41693	0.18098	-1.38308	8.10139	-13.1447	8.1	-13.15	-3.00083	0	71.1036
8.00398	-13.2125	-2.42116	0.109569	-1.38462	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.616742
7.85621	-13.2655	-2.45968	0.0787636	-1.31918	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	28.2603
7.71822	-13.2678	-2.47223	0.00503867	-1.31978	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.623012
7.49982	-13.2608	-3.5141	-0.0724128	-1.32787	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	20.0328
7.3053	-13.234	-3.50551	-0.148082	-1.33018	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	1.1673
7.20256	-13.2185	-2.3581	-0.21153	-1.31496	7.19553	-13.2012	7.2	-13.15	-2.73035	0	24.3596
7.0752	-13.1834	-2.36162	-0.284901	-1.31567	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.136131
6.88277	-13.1936	-2.91259	-0.279725	-1.20596	6.87644	-13.2105	6.85	-13.15	-3.63616	0	67.5222
6.72856	-13.1413	-2.92088	-0.346873	-1.2063	6.672	-13.1364	6.65	-13.15	-3.63617	0	0.334196
6.58303	-13.1864	-2.23603	-0.293033	-1.02754	6.53838	-13.1322	6.55	-13.15	-1.81656	0	132.08
6.46677	-13.1485	-2.23527	-0.349245	-1.02731	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0.0120087
6.28874	-13.1192	-2.83016	-0.359121	-0.95746	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	33.4721
6.14394	-13.0588	-2.82981	-0.412486	-0.958085	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0.0942375
5.98471	-12.9493	-3.31456	-0.505458	-1.01917	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	18.0178
5.82767	-12.8563	-3.31182	-0.561811	-1.01949	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0.106722
5.70877	-12.8102	-2.59422	-0.581933	-0.964954	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	18.3133
5.59204	-12.7298	-2.59622	-0.634512	-0.9645	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	0.198953
5.41501	-12.6589	-3.29285	-0.62333	-0.865649	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	50.124
5.26997	-12.5484	-3.297	-0.671147	-0.865624	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	0.113095
5.15149	-12.4564	-2.87333	-0.711293	-0.853547	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	3.81718
5.03468	-12.3514	-2.87129	-0.758065	-0.853534	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0.0243225
4.95147	-12.2457	-2.66596	-0.822131	-0.889798	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	6.25634
4.86289	-12.1459	-2.66584	-0.866694	-0.889861	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.00651518
4.82189	-12.034	-2.08074	-0.965026	-0.983015	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	43.6019
4.76448	-11.9462	-2.08153	-1.01437	-0.983124	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0222449
4.65566	-11.8185	-3.33088	-1.0174	-0.90257	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	65.2065
4.56957	-11.6701	-3.33782	-1.06314	-0.902494	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.234813
4.53625	-11.5717	-2.17906	-1.1331	-0.948033	4.53697	-11.5591	4.55	-11.55	0	1.99749	35.9822
4.49265	-11.4722	-2.17781	-1.18071	-0.94843	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.388037
4.4457	-11.2067	-3.56702	-1.33853	-1.14316	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	212.002
4.40852	-11.0197	-3.55894	-1.40132	-1.14398	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.371674
4.40808	-10.9185	-1.94984	-1.48173	-1.18057	4.39651	-10.8822	4.45	-10.95	0	1.81807	54.3225
4.40452	-10.818	-1.94051	-1.54709	-1.18233	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.576032
4.41378	-10.6225	-2.79976	-1.6365	-1.23662	4.493	-10.7885	4.45	-10.7	0	2.72865	37.7237
4.43188	-10.4769	-2.78774	-1.70536	-1.23892	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.668563
4.43844	-10.3631	-2.57384	-1.74768	-1.17776	4.44399	-10.3941	4.45	-10.4	0	2.72392	25.8846
4.46814	-10.2255	-2.57019	-1.81264	-1.17794	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.121681
4.4941	-10.0886	-2.66126	-1.86154	-1.1431	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	8.56344
4.54045	-9.94989	-2.66193	-1.92441	-1.14316	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.00636885
4.61054	-9.78587	-3.05266	-1.99257	-1.15399	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	3.72166
4.68336	-9.63391	-3.04959	-2.05556	-1.15324	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.162551
4.74051	-9.4933	-2.88548	-2.09801	-1.11395	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	7.85325
4.82495	-9.35979	-2.88446	-2.1596	-1.11441	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.0134979
